municipio_codigo,nome_municipio,uf,semana_epidemiologica,temperatura_media_c,temperatura_max_c,umidade_relativa_pct,precipitacao_acumulada_mm,ndvi_medio,cobertura_agua_pct,altitude_media_m,populacao_exposta,densidade_demografica,indice_saneamento_pct,casos_semana_anterior,casos_por_100k,nivel_risco
MUN_098,Criciúma,SC,32,23.3,28.69,66.08,9.03,0.28,0.0,46.0,2697867,139.9,38.0,2291,84.94,Baixo
MUN_098,Criciúma,SC,33,20.28,26.51,66.21,4.0,0.299,7.82,46.0,2697867,139.9,38.0,1122,41.61,Baixo
MUN_098,Criciúma,SC,34,19.44,29.07,82.61,18.73,0.434,4.39,46.0,2697867,139.9,38.0,4373,162.1,Medio
MUN_098,Criciúma,SC,35,19.4,24.48,77.89,45.46,0.319,9.17,46.0,2697867,139.9,38.0,4545,168.47,Medio
MUN_098,Criciúma,SC,36,19.02,26.11,72.73,20.22,0.386,3.79,46.0,2697867,139.9,38.0,2723,100.96,Baixo
MUN_098,Criciúma,SC,37,16.63,24.02,58.57,6.97,0.146,0.0,46.0,2697867,139.9,38.0,382,14.18,Baixo
MUN_098,Criciúma,SC,38,20.72,24.47,79.6,0.39,0.206,6.4,46.0,2697867,139.9,38.0,464,17.23,Baixo
MUN_098,Criciúma,SC,39,15.26,22.1,53.45,9.69,0.446,2.87,46.0,2697867,139.9,38.0,4650,172.37,Medio
MUN_098,Criciúma,SC,40,22.11,31.07,52.3,3.75,0.155,1.07,46.0,2697867,139.9,38.0,5601,207.61,Medio
MUN_098,Criciúma,SC,41,17.94,20.76,63.47,11.81,0.334,1.09,46.0,2697867,139.9,38.0,5268,195.27,Medio
MUN_098,Criciúma,SC,42,21.01,28.43,37.08,44.3,0.27,0.03,46.0,2697867,139.9,38.0,1856,68.82,Baixo
MUN_098,Criciúma,SC,43,16.74,26.97,46.98,8.11,0.4,0.0,46.0,2697867,139.9,38.0,2869,106.37,Baixo
MUN_098,Criciúma,SC,44,21.42,30.63,57.79,4.42,0.101,2.71,46.0,2697867,139.9,38.0,0,0.0,Baixo
MUN_098,Criciúma,SC,45,26.72,30.83,60.38,3.71,0.411,0.0,46.0,2697867,139.9,38.0,7364,272.99,Alto
MUN_098,Criciúma,SC,46,19.54,24.43,61.4,1.37,0.284,0.0,46.0,2697867,139.9,38.0,2858,105.97,Baixo
MUN_098,Criciúma,SC,47,23.5,25.94,47.79,7.57,0.366,4.2,46.0,2697867,139.9,38.0,3094,114.69,Baixo
MUN_098,Criciúma,SC,48,15.88,25.36,75.15,41.89,0.301,9.82,46.0,2697867,139.9,38.0,0,0.0,Baixo
MUN_098,Criciúma,SC,49,21.4,27.15,64.1,21.97,0.207,0.0,46.0,2697867,139.9,38.0,3402,126.1,Baixo
MUN_098,Criciúma,SC,50,20.88,28.84,55.09,13.68,0.273,0.0,46.0,2697867,139.9,38.0,3382,125.36,Baixo
MUN_099,Gravataí,RS,1,19.64,22.77,67.72,4.07,0.51,4.35,74.7,821267,529.1,71.8,1671,203.51,Medio
MUN_099,Gravataí,RS,2,22.72,32.04,65.16,0.22,0.256,4.19,74.7,821267,529.1,71.8,1537,187.2,Medio
MUN_099,Gravataí,RS,3,20.58,29.14,76.12,18.29,0.366,0.0,74.7,821267,529.1,71.8,2686,327.07,Alto
MUN_099,Gravataí,RS,4,20.06,26.94,65.82,16.54,0.304,0.0,74.7,821267,529.1,71.8,1559,189.85,Medio
MUN_099,Gravataí,RS,5,21.78,28.23,79.7,9.74,0.319,8.9,74.7,821267,529.1,71.8,1468,178.78,Medio
MUN_099,Gravataí,RS,6,29.83,35.06,66.85,11.11,0.25,10.26,74.7,821267,529.1,71.8,1944,236.81,Medio
MUN_099,Gravataí,RS,7,16.18,19.39,51.82,44.6,0.253,4.44,74.7,821267,529.1,71.8,1858,226.29,Medio
MUN_099,Gravataí,RS,8,23.94,33.44,78.94,2.69,0.559,0.0,74.7,821267,529.1,71.8,864,105.32,Baixo
MUN_099,Gravataí,RS,9,20.0,23.1,61.57,9.66,0.538,0.0,74.7,821267,529.1,71.8,1795,218.62,Medio
MUN_099,Gravataí,RS,10,24.08,30.72,65.87,7.65,0.678,4.12,74.7,821267,529.1,71.8,1273,155.12,Baixo
MUN_099,Gravataí,RS,11,23.06,25.17,56.31,73.13,0.519,4.45,74.7,821267,529.1,71.8,2494,303.74,Alto
MUN_099,Gravataí,RS,12,27.28,31.81,73.46,97.32,0.6,12.01,74.7,821267,529.1,71.8,2844,346.4,Alto
MUN_099,Gravataí,RS,13,27.93,37.14,69.7,139.87,0.577,11.64,74.7,821267,529.1,71.8,3559,433.42,Alto
MUN_099,Gravataí,RS,14,25.82,32.27,78.04,47.26,0.652,8.14,74.7,821267,529.1,71.8,2563,312.14,Alto
MUN_099,Gravataí,RS,15,29.22,37.01,93.28,16.66,0.592,0.0,74.7,821267,529.1,71.8,1216,148.18,Baixo
MUN_099,Gravataí,RS,16,28.59,38.03,81.01,210.51,0.573,12.85,74.7,821267,529.1,71.8,3533,430.2,Alto
MUN_099,Gravataí,RS,17,21.21,26.08,74.21,53.36,0.56,8.6,74.7,821267,529.1,71.8,2512,305.88,Alto
MUN_099,Gravataí,RS,18,31.13,36.75,74.13,118.05,0.364,7.16,74.7,821267,529.1,71.8,2541,309.5,Alto
MUN_099,Gravataí,RS,19,29.8,34.85,89.77,300.0,0.591,23.28,74.7,821267,529.1,71.8,2206,268.67,Alto
MUN_099,Gravataí,RS,20,30.04,37.39,100.0,39.56,0.442,9.97,74.7,821267,529.1,71.8,1625,197.93,Medio
MUN_099,Gravataí,RS,21,30.09,33.97,80.4,34.1,0.529,0.0,74.7,821267,529.1,71.8,2261,275.31,Alto
MUN_099,Gravataí,RS,22,24.51,33.54,78.59,21.66,0.601,0.0,74.7,821267,529.1,71.8,2345,285.6,Alto
MUN_099,Gravataí,RS,23,27.71,31.76,73.46,25.91,0.453,3.62,74.7,821267,529.1,71.8,2855,347.66,Alto
MUN_099,Gravataí,RS,24,20.64,28.02,67.08,32.64,0.623,9.61,74.7,821267,529.1,71.8,2354,286.74,Alto
MUN_099,Gravataí,RS,25,27.29,32.08,69.34,4.28,0.395,0.0,74.7,821267,529.1,71.8,2570,312.96,Alto
MUN_099,Gravataí,RS,26,21.35,26.83,75.18,11.18,0.393,0.0,74.7,821267,529.1,71.8,1944,236.75,Medio
MUN_099,Gravataí,RS,27,21.0,28.28,52.32,17.86,0.441,0.0,74.7,821267,529.1,71.8,1313,159.94,Medio
MUN_099,Gravataí,RS,28,20.53,27.18,83.49,0.91,0.137,0.0,74.7,821267,529.1,71.8,1375,167.47,Medio
MUN_099,Gravataí,RS,29,27.46,29.65,65.37,11.63,0.31,8.88,74.7,821267,529.1,71.8,2256,274.77,Alto
MUN_099,Gravataí,RS,30,22.49,31.4,67.02,5.87,0.22,6.73,74.7,821267,529.1,71.8,1479,180.14,Medio
MUN_099,Gravataí,RS,31,16.64,24.56,61.47,6.53,0.208,0.0,74.7,821267,529.1,71.8,1702,207.29,Medio
MUN_099,Gravataí,RS,32,14.59,22.69,35.09,3.45,0.366,2.07,74.7,821267,529.1,71.8,1218,148.38,Baixo
MUN_099,Gravataí,RS,33,14.59,19.51,45.94,4.06,0.098,8.66,74.7,821267,529.1,71.8,1542,187.83,Medio
MUN_099,Gravataí,RS,34,19.91,27.92,62.19,8.66,0.375,5.24,74.7,821267,529.1,71.8,1591,193.76,Medio
MUN_099,Gravataí,RS,35,28.19,38.64,69.02,69.85,0.071,6.7,74.7,821267,529.1,71.8,3490,424.98,Alto
MUN_099,Gravataí,RS,36,24.41,34.09,79.34,3.44,0.171,0.08,74.7,821267,529.1,71.8,1768,215.35,Medio
MUN_099,Gravataí,RS,37,19.38,21.84,71.73,6.56,0.331,0.0,74.7,821267,529.1,71.8,2100,255.76,Alto
MUN_099,Gravataí,RS,38,20.96,30.44,40.42,20.9,0.529,7.68,74.7,821267,529.1,71.8,1761,214.49,Medio
MUN_099,Gravataí,RS,39,22.71,31.76,56.58,1.28,0.214,0.0,74.7,821267,529.1,71.8,1901,231.49,Medio
MUN_099,Gravataí,RS,40,22.01,31.08,54.98,9.34,0.294,3.8,74.7,821267,529.1,71.8,2481,302.17,Alto
MUN_099,Gravataí,RS,41,25.17,30.82,50.69,2.8,0.315,5.69,74.7,821267,529.1,71.8,2299,279.99,Alto
MUN_099,Gravataí,RS,42,12.41,15.02,74.88,9.12,0.121,0.0,74.7,821267,529.1,71.8,1715,208.87,Medio
MUN_099,Gravataí,RS,43,19.38,26.63,39.95,1.49,0.346,5.1,74.7,821267,529.1,71.8,1279,155.78,Baixo
MUN_099,Gravataí,RS,44,26.52,33.07,50.89,5.08,0.457,1.22,74.7,821267,529.1,71.8,1174,143.06,Baixo
MUN_099,Gravataí,RS,45,17.67,24.6,65.07,30.08,0.315,0.81,74.7,821267,529.1,71.8,1922,234.08,Medio
MUN_099,Gravataí,RS,46,20.67,26.48,69.31,0.92,0.123,0.0,74.7,821267,529.1,71.8,1458,177.55,Medio
MUN_099,Gravataí,RS,47,24.57,27.33,41.67,1.79,0.205,2.06,74.7,821267,529.1,71.8,1388,169.01,Medio
MUN_099,Gravataí,RS,48,16.09,18.45,57.06,5.97,0.344,0.0,74.7,821267,529.1,71.8,1981,241.27,Medio
MUN_099,Gravataí,RS,49,23.39,29.19,42.32,13.17,0.243,6.53,74.7,821267,529.1,71.8,1558,189.76,Medio
MUN_099,Gravataí,RS,50,24.97,34.63,70.02,5.01,0.229,2.01,74.7,821267,529.1,71.8,998,121.52,Baixo
MUN_100,Porto Seguro,BA,1,19.83,29.61,61.96,22.4,0.311,0.0,79.6,1397763,125.8,52.1,1996,142.86,Baixo
MUN_100,Porto Seguro,BA,2,25.67,29.16,83.52,1.82,0.319,5.27,79.6,1397763,125.8,52.1,1765,126.31,Baixo
MUN_100,Porto Seguro,BA,3,28.58,38.0,24.41,0.07,0.173,2.3,79.6,1397763,125.8,52.1,1249,89.42,Baixo
MUN_100,Porto Seguro,BA,4,26.31,30.87,55.54,5.4,0.296,0.27,79.6,1397763,125.8,52.1,2907,208.04,Medio
MUN_100,Porto Seguro,BA,5,27.09,32.33,42.52,8.25,0.164,1.76,79.6,1397763,125.8,52.1,3143,224.91,Medio
MUN_100,Porto Seguro,BA,6,27.23,35.84,97.0,40.95,0.246,5.35,79.6,1397763,125.8,52.1,2077,148.64,Baixo
MUN_100,Porto Seguro,BA,7,23.3,32.07,83.1,51.34,0.291,6.82,79.6,1397763,125.8,52.1,3109,222.48,Medio
MUN_100,Porto Seguro,BA,8,25.05,32.35,96.98,209.18,0.395,13.14,79.6,1397763,125.8,52.1,3920,280.5,Alto
MUN_100,Porto Seguro,BA,9,26.62,30.21,72.93,50.99,0.598,0.0,79.6,1397763,125.8,52.1,3907,279.52,Alto
MUN_100,Porto Seguro,BA,10,33.4,41.99,86.83,13.43,0.396,3.62,79.6,1397763,125.8,52.1,1966,140.72,Baixo
MUN_100,Porto Seguro,BA,11,32.94,40.72,74.05,19.31,0.336,2.18,79.6,1397763,125.8,52.1,1733,123.99,Baixo
MUN_100,Porto Seguro,BA,12,32.16,38.22,90.56,15.05,0.53,13.37,79.6,1397763,125.8,52.1,3152,225.54,Medio
MUN_100,Porto Seguro,BA,13,33.31,41.6,85.54,70.7,0.533,9.63,79.6,1397763,125.8,52.1,1032,73.9,Baixo
MUN_100,Porto Seguro,BA,14,29.92,39.09,71.73,94.86,0.468,12.78,79.6,1397763,125.8,52.1,3314,237.12,Medio
MUN_100,Porto Seguro,BA,15,33.04,41.54,87.4,42.14,0.644,0.0,79.6,1397763,125.8,52.1,4117,294.56,Alto
MUN_100,Porto Seguro,BA,16,32.41,40.34,75.45,41.2,0.778,0.79,79.6,1397763,125.8,52.1,4056,290.2,Alto
MUN_100,Porto Seguro,BA,17,34.47,43.26,84.68,81.17,0.605,0.6,79.6,1397763,125.8,52.1,4933,352.94,Alto
MUN_100,Porto Seguro,BA,18,28.26,30.72,72.07,7.05,0.615,0.97,79.6,1397763,125.8,52.1,3894,278.63,Alto
MUN_100,Porto Seguro,BA,19,33.65,44.04,100.0,158.3,0.4,13.43,79.6,1397763,125.8,52.1,4669,334.06,Alto
MUN_100,Porto Seguro,BA,20,32.86,36.05,68.02,119.66,0.511,5.14,79.6,1397763,125.8,52.1,4131,295.55,Alto
MUN_100,Porto Seguro,BA,21,30.23,37.55,52.41,2.13,0.534,1.56,79.6,1397763,125.8,52.1,2872,205.51,Medio
MUN_100,Porto Seguro,BA,22,24.33,27.24,85.67,25.72,0.638,0.0,79.6,1397763,125.8,52.1,2424,173.46,Medio
MUN_100,Porto Seguro,BA,23,29.57,37.32,68.59,21.21,0.409,0.0,79.6,1397763,125.8,52.1,2833,202.75,Medio
MUN_100,Porto Seguro,BA,24,26.77,29.64,57.66,38.56,0.484,2.89,79.6,1397763,125.8,52.1,4368,312.52,Alto
MUN_100,Porto Seguro,BA,25,27.63,29.84,66.11,1.39,0.132,0.0,79.6,1397763,125.8,52.1,2062,147.59,Baixo
MUN_100,Porto Seguro,BA,26,30.66,38.59,51.36,26.85,0.514,0.0,79.6,1397763,125.8,52.1,2163,154.77,Baixo
MUN_100,Porto Seguro,BA,27,32.3,35.71,62.02,59.16,0.437,11.56,79.6,1397763,125.8,52.1,2660,190.32,Medio
MUN_100,Porto Seguro,BA,28,25.81,36.22,60.67,17.09,0.324,4.6,79.6,1397763,125.8,52.1,1683,120.47,Baixo
MUN_100,Porto Seguro,BA,29,24.23,31.44,49.28,61.6,0.299,9.72,79.6,1397763,125.8,52.1,2436,174.34,Medio
MUN_100,Porto Seguro,BA,30,17.93,23.07,66.11,3.08,0.304,5.81,79.6,1397763,125.8,52.1,1239,88.67,Baixo
MUN_100,Porto Seguro,BA,31,19.57,24.83,39.31,9.29,0.278,10.58,79.6,1397763,125.8,52.1,690,49.4,Baixo
MUN_100,Porto Seguro,BA,32,20.53,29.07,55.92,4.29,0.321,4.77,79.6,1397763,125.8,52.1,1201,85.98,Baixo
MUN_100,Porto Seguro,BA,33,21.1,30.58,50.72,12.46,0.366,6.94,79.6,1397763,125.8,52.1,1385,99.15,Baixo
MUN_100,Porto Seguro,BA,34,25.53,35.25,44.97,13.77,0.176,0.0,79.6,1397763,125.8,52.1,545,39.05,Baixo
MUN_100,Porto Seguro,BA,35,29.72,36.23,58.8,38.6,0.298,1.79,79.6,1397763,125.8,52.1,2380,170.29,Medio
MUN_100,Porto Seguro,BA,36,22.04,30.81,79.1,4.87,0.111,0.0,79.6,1397763,125.8,52.1,2721,194.69,Medio
MUN_100,Porto Seguro,BA,37,28.73,31.28,47.31,0.33,0.323,7.88,79.6,1397763,125.8,52.1,2747,196.58,Medio
MUN_100,Porto Seguro,BA,38,23.92,30.36,60.28,15.88,0.289,4.73,79.6,1397763,125.8,52.1,1014,72.59,Baixo
MUN_100,Porto Seguro,BA,39,25.32,27.53,77.67,4.09,0.322,0.0,79.6,1397763,125.8,52.1,2336,167.14,Medio
MUN_100,Porto Seguro,BA,40,25.24,28.6,62.79,7.52,0.252,8.43,79.6,1397763,125.8,52.1,942,67.45,Baixo
MUN_100,Porto Seguro,BA,41,27.66,34.18,56.65,5.49,0.314,8.31,79.6,1397763,125.8,52.1,1197,85.67,Baixo
MUN_100,Porto Seguro,BA,42,23.17,32.31,44.66,41.06,0.324,0.0,79.6,1397763,125.8,52.1,2126,152.11,Baixo
MUN_100,Porto Seguro,BA,43,26.71,36.23,39.33,3.84,0.03,0.0,79.6,1397763,125.8,52.1,705,50.45,Baixo
MUN_100,Porto Seguro,BA,44,22.34,32.57,75.36,12.04,0.399,0.0,79.6,1397763,125.8,52.1,1815,129.88,Baixo
MUN_100,Porto Seguro,BA,45,27.56,31.01,64.68,6.04,0.26,1.34,79.6,1397763,125.8,52.1,3679,263.26,Alto
MUN_100,Porto Seguro,BA,46,25.97,33.27,83.08,10.85,0.398,2.06,79.6,1397763,125.8,52.1,3140,224.66,Medio
MUN_100,Porto Seguro,BA,47,23.01,33.46,63.89,1.63,0.35,1.48,79.6,1397763,125.8,52.1,3478,248.85,Alto
MUN_100,Porto Seguro,BA,48,28.58,36.66,48.79,3.3,0.384,0.0,79.6,1397763,125.8,52.1,1329,95.11,Baixo
MUN_100,Porto Seguro,BA,49,24.15,26.54,66.99,2.26,0.229,3.32,79.6,1397763,125.8,52.1,2873,205.59,Medio
MUN_100,Porto Seguro,BA,50,25.83,30.43,67.29,7.06,0.302,0.0,79.6,1397763,125.8,52.1,1644,117.66,Baixo
MUN_101,Volta Redonda,RJ,1,22.0,26.77,73.88,20.41,0.03,3.3,26.3,468661,374.0,79.8,702,149.86,Baixo
MUN_101,Volta Redonda,RJ,2,19.0,27.59,64.56,23.17,0.195,0.0,26.3,468661,374.0,79.8,1015,216.66,Medio
MUN_101,Volta Redonda,RJ,3,24.87,35.08,85.01,15.24,0.03,9.42,26.3,468661,374.0,79.8,1045,223.13,Medio
MUN_101,Volta Redonda,RJ,4,25.65,35.29,62.03,10.82,0.354,4.61,26.3,468661,374.0,79.8,671,143.2,Baixo
MUN_101,Volta Redonda,RJ,5,21.03,26.43,46.96,67.35,0.338,7.78,26.3,468661,374.0,79.8,1360,290.27,Alto
MUN_101,Volta Redonda,RJ,6,30.95,40.59,47.84,36.47,0.398,6.32,26.3,468661,374.0,79.8,1240,264.73,Alto
MUN_101,Volta Redonda,RJ,7,27.01,32.49,61.52,21.96,0.43,0.22,26.3,468661,374.0,79.8,1079,230.43,Medio
MUN_101,Volta Redonda,RJ,8,29.51,33.15,68.95,1.84,0.523,0.0,26.3,468661,374.0,79.8,406,86.63,Baixo
MUN_101,Volta Redonda,RJ,9,28.41,33.95,53.27,34.66,0.23,14.54,26.3,468661,374.0,79.8,945,201.64,Medio
MUN_101,Volta Redonda,RJ,10,21.51,26.71,78.15,14.93,0.571,9.25,26.3,468661,374.0,79.8,1051,224.28,Medio
MUN_101,Volta Redonda,RJ,11,32.69,41.57,63.75,102.48,0.434,6.57,26.3,468661,374.0,79.8,1458,311.21,Alto
MUN_101,Volta Redonda,RJ,12,35.3,42.0,61.48,200.12,0.509,11.8,26.3,468661,374.0,79.8,1938,413.59,Alto
MUN_101,Volta Redonda,RJ,13,31.72,35.97,60.64,106.4,0.459,6.6,26.3,468661,374.0,79.8,1807,385.59,Alto
MUN_101,Volta Redonda,RJ,14,31.16,39.52,74.45,173.68,0.494,17.47,26.3,468661,374.0,79.8,1889,403.24,Alto
MUN_101,Volta Redonda,RJ,15,29.57,39.56,92.03,8.77,0.735,2.05,26.3,468661,374.0,79.8,1415,302.12,Alto
MUN_101,Volta Redonda,RJ,16,28.73,34.31,81.75,88.77,0.565,7.34,26.3,468661,374.0,79.8,1472,314.25,Alto
MUN_101,Volta Redonda,RJ,17,36.31,38.95,91.67,100.08,0.666,9.91,26.3,468661,374.0,79.8,1709,364.68,Alto
MUN_101,Volta Redonda,RJ,18,25.99,31.23,81.88,136.01,0.491,22.08,26.3,468661,374.0,79.8,2115,451.4,Alto
MUN_101,Volta Redonda,RJ,19,33.29,37.51,83.05,22.96,0.459,1.87,26.3,468661,374.0,79.8,1628,347.42,Alto
MUN_101,Volta Redonda,RJ,20,29.16,37.67,94.94,104.5,0.435,4.66,26.3,468661,374.0,79.8,1689,360.44,Alto
MUN_101,Volta Redonda,RJ,21,32.45,38.25,88.64,300.0,0.575,16.13,26.3,468661,374.0,79.8,1761,375.76,Alto
MUN_101,Volta Redonda,RJ,22,27.36,37.56,63.93,65.14,0.464,7.46,26.3,468661,374.0,79.8,934,199.47,Medio
MUN_101,Volta Redonda,RJ,23,33.62,37.89,64.46,68.46,0.634,7.23,26.3,468661,374.0,79.8,1545,329.72,Alto
MUN_101,Volta Redonda,RJ,24,26.73,34.48,69.44,21.61,0.506,3.18,26.3,468661,374.0,79.8,1672,356.85,Alto
MUN_101,Volta Redonda,RJ,25,28.65,30.74,59.33,83.34,0.608,1.85,26.3,468661,374.0,79.8,1768,377.43,Alto
MUN_101,Volta Redonda,RJ,26,28.63,38.08,71.06,103.38,0.431,13.56,26.3,468661,374.0,79.8,1494,318.98,Alto
MUN_101,Volta Redonda,RJ,27,27.96,36.43,88.09,124.6,0.427,5.43,26.3,468661,374.0,79.8,1680,358.54,Alto
MUN_101,Volta Redonda,RJ,28,22.52,25.74,82.03,11.01,0.693,0.0,26.3,468661,374.0,79.8,1628,347.45,Alto
MUN_101,Volta Redonda,RJ,29,28.77,32.22,49.84,29.16,0.166,4.78,26.3,468661,374.0,79.8,1408,300.49,Alto
MUN_101,Volta Redonda,RJ,30,23.38,30.17,56.24,26.89,0.356,1.02,26.3,468661,374.0,79.8,862,183.98,Medio
MUN_101,Volta Redonda,RJ,31,28.03,36.18,75.01,39.1,0.253,3.51,26.3,468661,374.0,79.8,1271,271.24,Alto
MUN_101,Volta Redonda,RJ,32,26.14,32.16,62.78,4.59,0.267,3.15,26.3,468661,374.0,79.8,863,184.32,Medio
MUN_101,Volta Redonda,RJ,33,16.92,23.51,49.67,61.18,0.445,0.0,26.3,468661,374.0,79.8,1300,277.51,Alto
MUN_101,Volta Redonda,RJ,34,29.36,33.07,63.06,3.6,0.362,0.0,26.3,468661,374.0,79.8,1373,293.12,Alto
MUN_101,Volta Redonda,RJ,35,27.49,34.9,59.01,1.9,0.296,8.84,26.3,468661,374.0,79.8,1307,278.91,Alto
MUN_101,Volta Redonda,RJ,36,23.88,31.61,75.54,6.64,0.367,0.0,26.3,468661,374.0,79.8,1121,239.38,Medio
MUN_101,Volta Redonda,RJ,37,24.62,29.33,71.01,6.55,0.204,3.27,26.3,468661,374.0,79.8,1550,330.92,Alto
MUN_101,Volta Redonda,RJ,38,21.45,31.92,60.69,51.71,0.232,1.45,26.3,468661,374.0,79.8,1142,243.86,Medio
MUN_101,Volta Redonda,RJ,39,26.54,35.96,27.12,0.97,0.34,8.54,26.3,468661,374.0,79.8,1409,300.84,Alto
MUN_101,Volta Redonda,RJ,40,17.73,25.06,49.34,5.9,0.241,5.14,26.3,468661,374.0,79.8,1166,248.95,Alto
MUN_101,Volta Redonda,RJ,41,21.98,29.77,59.89,102.4,0.239,16.81,26.3,468661,374.0,79.8,1347,287.43,Alto
MUN_101,Volta Redonda,RJ,42,22.79,28.19,70.59,3.02,0.16,5.47,26.3,468661,374.0,79.8,1401,299.0,Alto
MUN_101,Volta Redonda,RJ,43,26.69,28.79,54.57,14.43,0.308,9.99,26.3,468661,374.0,79.8,1244,265.5,Alto
MUN_101,Volta Redonda,RJ,44,26.77,31.58,94.56,15.1,0.135,2.99,26.3,468661,374.0,79.8,1298,277.05,Alto
MUN_101,Volta Redonda,RJ,45,23.84,32.55,59.68,21.81,0.44,0.33,26.3,468661,374.0,79.8,680,145.23,Baixo
MUN_101,Volta Redonda,RJ,46,22.83,27.92,56.79,2.01,0.291,0.0,26.3,468661,374.0,79.8,780,166.56,Medio
MUN_101,Volta Redonda,RJ,47,27.34,32.01,51.38,8.12,0.281,0.0,26.3,468661,374.0,79.8,769,164.19,Medio
MUN_101,Volta Redonda,RJ,48,19.48,24.04,40.15,4.35,0.404,2.72,26.3,468661,374.0,79.8,1075,229.58,Medio
MUN_101,Volta Redonda,RJ,49,20.79,24.66,54.92,0.97,0.477,2.25,26.3,468661,374.0,79.8,991,211.64,Medio
MUN_101,Volta Redonda,RJ,50,24.19,34.23,46.44,6.89,0.074,0.0,26.3,468661,374.0,79.8,555,118.49,Baixo
MUN_102,Chapecó,SC,1,21.44,29.07,45.83,6.44,0.264,9.37,63.3,508007,266.1,40.4,783,154.27,Baixo
MUN_102,Chapecó,SC,2,21.78,28.42,57.04,10.85,0.271,3.45,63.3,508007,266.1,40.4,959,188.97,Medio
MUN_102,Chapecó,SC,3,22.48,28.12,42.9,4.21,0.215,0.0,63.3,508007,266.1,40.4,1152,226.87,Medio
MUN_102,Chapecó,SC,4,18.13,28.45,65.09,2.2,0.21,2.7,63.3,508007,266.1,40.4,955,188.13,Medio
MUN_102,Chapecó,SC,5,22.9,26.5,55.1,20.99,0.571,6.53,63.3,508007,266.1,40.4,967,190.37,Medio
MUN_102,Chapecó,SC,6,18.19,20.36,50.04,47.49,0.273,7.24,63.3,508007,266.1,40.4,821,161.65,Medio
MUN_102,Chapecó,SC,7,22.06,24.08,78.73,10.7,0.221,5.09,63.3,508007,266.1,40.4,856,168.6,Medio
MUN_102,Chapecó,SC,8,16.9,20.42,58.34,21.32,0.4,7.36,63.3,508007,266.1,40.4,1170,230.49,Medio
MUN_102,Chapecó,SC,9,27.7,35.6,93.11,58.88,0.448,2.68,63.3,508007,266.1,40.4,703,138.48,Baixo
MUN_102,Chapecó,SC,10,27.52,30.13,72.93,79.42,0.26,11.31,63.3,508007,266.1,40.4,1579,310.96,Alto
MUN_102,Chapecó,SC,11,32.17,38.9,58.49,3.04,0.446,7.66,63.3,508007,266.1,40.4,1281,252.29,Alto
MUN_102,Chapecó,SC,12,33.16,35.57,54.38,127.54,0.469,7.13,63.3,508007,266.1,40.4,1946,383.22,Alto
MUN_102,Chapecó,SC,13,26.82,37.16,63.8,1.02,0.673,4.67,63.3,508007,266.1,40.4,1163,229.1,Medio
MUN_102,Chapecó,SC,14,28.86,31.51,69.6,3.7,0.579,3.3,63.3,508007,266.1,40.4,1640,322.93,Alto
MUN_102,Chapecó,SC,15,27.61,36.94,88.91,133.76,0.56,10.29,63.3,508007,266.1,40.4,1746,343.84,Alto
MUN_102,Chapecó,SC,16,30.84,39.32,92.93,2.47,0.574,7.09,63.3,508007,266.1,40.4,1674,329.62,Alto
MUN_102,Chapecó,SC,17,30.38,32.84,70.36,62.35,0.681,6.47,63.3,508007,266.1,40.4,1585,312.11,Alto
MUN_102,Chapecó,SC,18,27.04,36.2,73.73,250.99,0.84,12.1,63.3,508007,266.1,40.4,2070,407.67,Alto
MUN_102,Chapecó,SC,19,28.16,37.7,81.32,250.02,0.38,13.29,63.3,508007,266.1,40.4,1738,342.28,Alto
MUN_102,Chapecó,SC,20,22.69,33.05,84.13,81.87,0.338,1.3,63.3,508007,266.1,40.4,1647,324.34,Alto
MUN_102,Chapecó,SC,21,25.55,33.21,68.08,23.02,0.593,0.0,63.3,508007,266.1,40.4,1110,218.67,Medio
MUN_102,Chapecó,SC,22,28.53,33.67,75.28,49.91,0.498,6.92,63.3,508007,266.1,40.4,1440,283.57,Alto
MUN_102,Chapecó,SC,23,25.49,34.39,72.67,41.37,0.744,0.0,63.3,508007,266.1,40.4,964,189.78,Medio
MUN_102,Chapecó,SC,24,26.34,35.33,69.05,89.55,0.436,6.94,63.3,508007,266.1,40.4,1516,298.61,Alto
MUN_102,Chapecó,SC,25,28.68,35.65,54.78,11.76,0.316,6.32,63.3,508007,266.1,40.4,525,103.42,Baixo
MUN_102,Chapecó,SC,26,29.54,33.36,60.11,90.04,0.488,6.9,63.3,508007,266.1,40.4,1572,309.64,Alto
MUN_102,Chapecó,SC,27,24.91,34.53,64.36,34.58,0.276,6.73,63.3,508007,266.1,40.4,1410,277.57,Alto
MUN_102,Chapecó,SC,28,26.34,32.63,80.11,19.91,0.419,0.06,63.3,508007,266.1,40.4,741,145.93,Baixo
MUN_102,Chapecó,SC,29,21.45,25.07,43.28,26.52,0.522,1.54,63.3,508007,266.1,40.4,712,140.27,Baixo
MUN_102,Chapecó,SC,30,19.01,23.13,57.16,4.5,0.512,2.7,63.3,508007,266.1,40.4,867,170.71,Medio
MUN_102,Chapecó,SC,31,19.38,22.38,49.49,21.75,0.261,5.38,63.3,508007,266.1,40.4,345,68.03,Baixo
MUN_102,Chapecó,SC,32,20.98,28.24,57.47,32.7,0.212,2.17,63.3,508007,266.1,40.4,690,135.98,Baixo
